product_id,product_name,plant,week_no,material_id,material_name,cumulative_unit_usage,finished_good_demand,material_gross_demand,product_lifecycle
P004,充电模块-D,华南工厂,6,M0060,磁芯-060,4.0,945,3780,SOP
P004,充电模块-D,华南工厂,7,M0060,磁芯-060,4.0,958,3832,SOP
P004,充电模块-D,华南工厂,8,M0060,磁芯-060,4.0,1121,4484,SOP
P004,充电模块-D,华南工厂,9,M0060,磁芯-060,4.0,693,2772,SOP
P004,充电模块-D,华南工厂,10,M0060,磁芯-060,4.0,809,3236,SOP
P004,充电模块-D,华南工厂,11,M0060,磁芯-060,4.0,783,3132,SOP
P004,充电模块-D,华南工厂,12,M0060,磁芯-060,4.0,915,3660,SOP
P004,充电模块-D,华南工厂,1,M0063,支架-063,1.0,954,954,SOP
P004,充电模块-D,华南工厂,2,M0063,支架-063,1.0,1193,1193,SOP
P004,充电模块-D,华南工厂,3,M0063,支架-063,1.0,1141,1141,SOP
P004,充电模块-D,华南工厂,4,M0063,支架-063,1.0,1415,1415,SOP
P004,充电模块-D,华南工厂,5,M0063,支架-063,1.0,916,916,SOP
P004,充电模块-D,华南工厂,6,M0063,支架-063,1.0,945,945,SOP
P004,充电模块-D,华南工厂,7,M0063,支架-063,1.0,958,958,SOP
P004,充电模块-D,华南工厂,8,M0063,支架-063,1.0,1121,1121,SOP
P004,充电模块-D,华南工厂,9,M0063,支架-063,1.0,693,693,SOP
P004,充电模块-D,华南工厂,10,M0063,支架-063,1.0,809,809,SOP
P004,充电模块-D,华南工厂,11,M0063,支架-063,1.0,783,783,SOP
P004,充电模块-D,华南工厂,12,M0063,支架-063,1.0,915,915,SOP
P004,充电模块-D,华南工厂,1,M0064,铜排-064,2.0,954,1908,SOP
P004,充电模块-D,华南工厂,2,M0064,铜排-064,2.0,1193,2386,SOP
P004,充电模块-D,华南工厂,3,M0064,铜排-064,2.0,1141,2282,SOP
P004,充电模块-D,华南工厂,4,M0064,铜排-064,2.0,1415,2830,SOP
P004,充电模块-D,华南工厂,5,M0064,铜排-064,2.0,916,1832,SOP
P004,充电模块-D,华南工厂,6,M0064,铜排-064,2.0,945,1890,SOP
P004,充电模块-D,华南工厂,7,M0064,铜排-064,2.0,958,1916,SOP
P004,充电模块-D,华南工厂,8,M0064,铜排-064,2.0,1121,2242,SOP
P004,充电模块-D,华南工厂,9,M0064,铜排-064,2.0,693,1386,SOP
P004,充电模块-D,华南工厂,10,M0064,铜排-064,2.0,809,1618,SOP
P004,充电模块-D,华南工厂,11,M0064,铜排-064,2.0,783,1566,SOP
P004,充电模块-D,华南工厂,12,M0064,铜排-064,2.0,915,1830,SOP
P005,电驱控制器-E,华东工厂,1,M0001,控制板-001,4.0,546,2184,Develop
P005,电驱控制器-E,华东工厂,2,M0001,控制板-001,4.0,607,2428,Develop
P005,电驱控制器-E,华东工厂,3,M0001,控制板-001,4.0,503,2012,Develop
P005,电驱控制器-E,华东工厂,4,M0001,控制板-001,4.0,591,2364,Develop
P005,电驱控制器-E,华东工厂,5,M0001,控制板-001,4.0,1618,6472,Develop
P005,电驱控制器-E,华东工厂,6,M0001,控制板-001,4.0,1777,7108,Develop
P005,电驱控制器-E,华东工厂,7,M0001,控制板-001,4.0,1546,6184,Develop
P005,电驱控制器-E,华东工厂,8,M0001,控制板-001,4.0,1787,7148,Develop
P005,电驱控制器-E,华东工厂,9,M0001,控制板-001,4.0,2039,8156,Develop
P005,电驱控制器-E,华东工厂,10,M0001,控制板-001,4.0,2412,9648,Develop
P005,电驱控制器-E,华东工厂,11,M0001,控制板-001,4.0,2378,9512,Develop
P005,电驱控制器-E,华东工厂,12,M0001,控制板-001,4.0,3188,12752,Develop
P005,电驱控制器-E,华东工厂,1,M0002,信号线束-002,8.0,546,4368,Develop
P005,电驱控制器-E,华东工厂,2,M0002,信号线束-002,8.0,607,4856,Develop
P005,电驱控制器-E,华东工厂,3,M0002,信号线束-002,8.0,503,4024,Develop
P005,电驱控制器-E,华东工厂,4,M0002,信号线束-002,8.0,591,4728,Develop
P005,电驱控制器-E,华东工厂,5,M0002,信号线束-002,8.0,1618,12944,Develop
P005,电驱控制器-E,华东工厂,6,M0002,信号线束-002,8.0,1777,14216,Develop
P005,电驱控制器-E,华东工厂,7,M0002,信号线束-002,8.0,1546,12368,Develop
P005,电驱控制器-E,华东工厂,8,M0002,信号线束-002,8.0,1787,14296,Develop
P005,电驱控制器-E,华东工厂,9,M0002,信号线束-002,8.0,2039,16312,Develop
P005,电驱控制器-E,华东工厂,10,M0002,信号线束-002,8.0,2412,19296,Develop
P005,电驱控制器-E,华东工厂,11,M0002,信号线束-002,8.0,2378,19024,Develop
P005,电驱控制器-E,华东工厂,12,M0002,信号线束-002,8.0,3188,25504,Develop
P005,电驱控制器-E,华东工厂,1,M0004,铜排-004,6.0,546,3276,Develop
P005,电驱控制器-E,华东工厂,2,M0004,铜排-004,6.0,607,3642,Develop
P005,电驱控制器-E,华东工厂,3,M0004,铜排-004,6.0,503,3018,Develop
P005,电驱控制器-E,华东工厂,4,M0004,铜排-004,6.0,591,3546,Develop
P005,电驱控制器-E,华东工厂,5,M0004,铜排-004,6.0,1618,9708,Develop
P005,电驱控制器-E,华东工厂,6,M0004,铜排-004,6.0,1777,10662,Develop
P005,电驱控制器-E,华东工厂,7,M0004,铜排-004,6.0,1546,9276,Develop
P005,电驱控制器-E,华东工厂,8,M0004,铜排-004,6.0,1787,10722,Develop
P005,电驱控制器-E,华东工厂,9,M0004,铜排-004,6.0,2039,12234,Develop
P005,电驱控制器-E,华东工厂,10,M0004,铜排-004,6.0,2412,14472,Develop
P005,电驱控制器-E,华东工厂,11,M0004,铜排-004,6.0,2378,14268,Develop
P005,电驱控制器-E,华东工厂,12,M0004,铜排-004,6.0,3188,19128,Develop
P005,电驱控制器-E,华东工厂,1,M0005,变压器-005,10.0,546,5460,Develop
P005,电驱控制器-E,华东工厂,2,M0005,变压器-005,10.0,607,6070,Develop
P005,电驱控制器-E,华东工厂,3,M0005,变压器-005,10.0,503,5030,Develop
P005,电驱控制器-E,华东工厂,4,M0005,变压器-005,10.0,591,5910,Develop
P005,电驱控制器-E,华东工厂,5,M0005,变压器-005,10.0,1618,16180,Develop
P005,电驱控制器-E,华东工厂,6,M0005,变压器-005,10.0,1777,17770,Develop
P005,电驱控制器-E,华东工厂,7,M0005,变压器-005,10.0,1546,15460,Develop
P005,电驱控制器-E,华东工厂,8,M0005,变压器-005,10.0,1787,17870,Develop
P005,电驱控制器-E,华东工厂,9,M0005,变压器-005,10.0,2039,20390,Develop
P005,电驱控制器-E,华东工厂,10,M0005,变压器-005,10.0,2412,24120,Develop
P005,电驱控制器-E,华东工厂,11,M0005,变压器-005,10.0,2378,23780,Develop
P005,电驱控制器-E,华东工厂,12,M0005,变压器-005,10.0,3188,31880,Develop
P005,电驱控制器-E,华东工厂,1,M0009,散热件-009,2.0,546,1092,Develop
P005,电驱控制器-E,华东工厂,2,M0009,散热件-009,2.0,607,1214,Develop
P005,电驱控制器-E,华东工厂,3,M0009,散热件-009,2.0,503,1006,Develop
P005,电驱控制器-E,华东工厂,4,M0009,散热件-009,2.0,591,1182,Develop
P005,电驱控制器-E,华东工厂,5,M0009,散热件-009,2.0,1618,3236,Develop
P005,电驱控制器-E,华东工厂,6,M0009,散热件-009,2.0,1777,3554,Develop
P005,电驱控制器-E,华东工厂,7,M0009,散热件-009,2.0,1546,3092,Develop
P005,电驱控制器-E,华东工厂,8,M0009,散热件-009,2.0,1787,3574,Develop
P005,电驱控制器-E,华东工厂,9,M0009,散热件-009,2.0,2039,4078,Develop
P005,电驱控制器-E,华东工厂,10,M0009,散热件-009,2.0,2412,4824,Develop
P005,电驱控制器-E,华东工厂,11,M0009,散热件-009,2.0,2378,4756,Develop
P005,电驱控制器-E,华东工厂,12,M0009,散热件-009,2.0,3188,6376,Develop
P005,电驱控制器-E,华东工厂,1,M0023,盖板-023,4.0,546,2184,Develop
P005,电驱控制器-E,华东工厂,2,M0023,盖板-023,4.0,607,2428,Develop
P005,电驱控制器-E,华东工厂,3,M0023,盖板-023,4.0,503,2012,Develop
P005,电驱控制器-E,华东工厂,4,M0023,盖板-023,4.0,591,2364,Develop
P005,电驱控制器-E,华东工厂,5,M0023,盖板-023,4.0,1618,6472,Develop
P005,电驱控制器-E,华东工厂,6,M0023,盖板-023,4.0,1777,7108,Develop
P005,电驱控制器-E,华东工厂,7,M0023,盖板-023,4.0,1546,6184,Develop
P005,电驱控制器-E,华东工厂,8,M0023,盖板-023,4.0,1787,7148,Develop
P005,电驱控制器-E,华东工厂,9,M0023,盖板-023,4.0,2039,8156,Develop
P005,电驱控制器-E,华东工厂,10,M0023,盖板-023,4.0,2412,9648,Develop
P005,电驱控制器-E,华东工厂,11,M0023,盖板-023,4.0,2378,9512,Develop
P005,电驱控制器-E,华东工厂,12,M0023,盖板-023,4.0,3188,12752,Develop
P005,电驱控制器-E,华东工厂,1,M0024,散热件-024,8.0,546,4368,Develop
P005,电驱控制器-E,华东工厂,2,M0024,散热件-024,8.0,607,4856,Develop
P005,电驱控制器-E,华东工厂,3,M0024,散热件-024,8.0,503,4024,Develop
P005,电驱控制器-E,华东工厂,4,M0024,散热件-024,8.0,591,4728,Develop
P005,电驱控制器-E,华东工厂,5,M0024,散热件-024,8.0,1618,12944,Develop
P005,电驱控制器-E,华东工厂,6,M0024,散热件-024,8.0,1777,14216,Develop
P005,电驱控制器-E,华东工厂,7,M0024,散热件-024,8.0,1546,12368,Develop
P005,电驱控制器-E,华东工厂,8,M0024,散热件-024,8.0,1787,14296,Develop
P005,电驱控制器-E,华东工厂,9,M0024,散热件-024,8.0,2039,16312,Develop
P005,电驱控制器-E,华东工厂,10,M0024,散热件-024,8.0,2412,19296,Develop
P005,电驱控制器-E,华东工厂,11,M0024,散热件-024,8.0,2378,19024,Develop
P005,电驱控制器-E,华东工厂,12,M0024,散热件-024,8.0,3188,25504,Develop
P005,电驱控制器-E,华东工厂,1,M0034,铜排-034,2.0,546,1092,Develop
P005,电驱控制器-E,华东工厂,2,M0034,铜排-034,2.0,607,1214,Develop
P005,电驱控制器-E,华东工厂,3,M0034,铜排-034,2.0,503,1006,Develop
P005,电驱控制器-E,华东工厂,4,M0034,铜排-034,2.0,591,1182,Develop
P005,电驱控制器-E,华东工厂,5,M0034,铜排-034,2.0,1618,3236,Develop
P005,电驱控制器-E,华东工厂,6,M0034,铜排-034,2.0,1777,3554,Develop
P005,电驱控制器-E,华东工厂,7,M0034,铜排-034,2.0,1546,3092,Develop
P005,电驱控制器-E,华东工厂,8,M0034,铜排-034,2.0,1787,3574,Develop
P005,电驱控制器-E,华东工厂,9,M0034,铜排-034,2.0,2039,4078,Develop
P005,电驱控制器-E,华东工厂,10,M0034,铜排-034,2.0,2412,4824,Develop
P005,电驱控制器-E,华东工厂,11,M0034,铜排-034,2.0,2378,4756,Develop
P005,电驱控制器-E,华东工厂,12,M0034,铜排-034,2.0,3188,6376,Develop
P005,电驱控制器-E,华东工厂,1,M0038,盖板-038,2.0,546,1092,Develop
P005,电驱控制器-E,华东工厂,2,M0038,盖板-038,2.0,607,1214,Develop
P005,电驱控制器-E,华东工厂,3,M0038,盖板-038,2.0,503,1006,Develop
P005,电驱控制器-E,华东工厂,4,M0038,盖板-038,2.0,591,1182,Develop
P005,电驱控制器-E,华东工厂,5,M0038,盖板-038,2.0,1618,3236,Develop
P005,电驱控制器-E,华东工厂,6,M0038,盖板-038,2.0,1777,3554,Develop
P005,电驱控制器-E,华东工厂,7,M0038,盖板-038,2.0,1546,3092,Develop
P005,电驱控制器-E,华东工厂,8,M0038,盖板-038,2.0,1787,3574,Develop
P005,电驱控制器-E,华东工厂,9,M0038,盖板-038,2.0,2039,4078,Develop
P005,电驱控制器-E,华东工厂,10,M0038,盖板-038,2.0,2412,4824,Develop
P005,电驱控制器-E,华东工厂,11,M0038,盖板-038,2.0,2378,4756,Develop
P005,电驱控制器-E,华东工厂,12,M0038,盖板-038,2.0,3188,6376,Develop
P005,电驱控制器-E,华东工厂,1,M0067,高压线束-067,1.0,546,546,Develop
P005,电驱控制器-E,华东工厂,2,M0067,高压线束-067,1.0,607,607,Develop
P005,电驱控制器-E,华东工厂,3,M0067,高压线束-067,1.0,503,503,Develop
P005,电驱控制器-E,华东工厂,4,M0067,高压线束-067,1.0,591,591,Develop
P005,电驱控制器-E,华东工厂,5,M0067,高压线束-067,1.0,1618,1618,Develop
P005,电驱控制器-E,华东工厂,6,M0067,高压线束-067,1.0,1777,1777,Develop
P005,电驱控制器-E,华东工厂,7,M0067,高压线束-067,1.0,1546,1546,Develop
P005,电驱控制器-E,华东工厂,8,M0067,高压线束-067,1.0,1787,1787,Develop
P005,电驱控制器-E,华东工厂,9,M0067,高压线束-067,1.0,2039,2039,Develop
P005,电驱控制器-E,华东工厂,10,M0067,高压线束-067,1.0,2412,2412,Develop
P005,电驱控制器-E,华东工厂,11,M0067,高压线束-067,1.0,2378,2378,Develop
P005,电驱控制器-E,华东工厂,12,M0067,高压线束-067,1.0,3188,3188,Develop
P005,电驱控制器-E,华东工厂,1,M0068,盖板-068,1.0,546,546,Develop
P005,电驱控制器-E,华东工厂,2,M0068,盖板-068,1.0,607,607,Develop
P005,电驱控制器-E,华东工厂,3,M0068,盖板-068,1.0,503,503,Develop
P005,电驱控制器-E,华东工厂,4,M0068,盖板-068,1.0,591,591,Develop
P005,电驱控制器-E,华东工厂,5,M0068,盖板-068,1.0,1618,1618,Develop
P005,电驱控制器-E,华东工厂,6,M0068,盖板-068,1.0,1777,1777,Develop
P005,电驱控制器-E,华东工厂,7,M0068,盖板-068,1.0,1546,1546,Develop
P005,电驱控制器-E,华东工厂,8,M0068,盖板-068,1.0,1787,1787,Develop
P005,电驱控制器-E,华东工厂,9,M0068,盖板-068,1.0,2039,2039,Develop
P005,电驱控制器-E,华东工厂,10,M0068,盖板-068,1.0,2412,2412,Develop
P005,电驱控制器-E,华东工厂,11,M0068,盖板-068,1.0,2378,2378,Develop
P005,电驱控制器-E,华东工厂,12,M0068,盖板-068,1.0,3188,3188,Develop
P005,电驱控制器-E,华东工厂,1,M0071,控制板-071,2.0,546,1092,Develop
P005,电驱控制器-E,华东工厂,2,M0071,控制板-071,2.0,607,1214,Develop
P005,电驱控制器-E,华东工厂,3,M0071,控制板-071,2.0,503,1006,Develop
P005,电驱控制器-E,华东工厂,4,M0071,控制板-071,2.0,591,1182,Develop
P005,电驱控制器-E,华东工厂,5,M0071,控制板-071,2.0,1618,3236,Develop
P005,电驱控制器-E,华东工厂,6,M0071,控制板-071,2.0,1777,3554,Develop
P005,电驱控制器-E,华东工厂,7,M0071,控制板-071,2.0,1546,3092,Develop
P005,电驱控制器-E,华东工厂,8,M0071,控制板-071,2.0,1787,3574,Develop
P005,电驱控制器-E,华东工厂,9,M0071,控制板-071,2.0,2039,4078,Develop
P005,电驱控制器-E,华东工厂,10,M0071,控制板-071,2.0,2412,4824,Develop
P005,电驱控制器-E,华东工厂,11,M0071,控制板-071,2.0,2378,4756,Develop
P005,电驱控制器-E,华东工厂,12,M0071,控制板-071,2.0,3188,6376,Develop
P005,电驱控制器-E,华东工厂,1,M0072,控制线缆-072,2.0,546,1092,Develop
P005,电驱控制器-E,华东工厂,2,M0072,控制线缆-072,2.0,607,1214,Develop
P005,电驱控制器-E,华东工厂,3,M0072,控制线缆-072,2.0,503,1006,Develop
P005,电驱控制器-E,华东工厂,4,M0072,控制线缆-072,2.0,591,1182,Develop
P005,电驱控制器-E,华东工厂,5,M0072,控制线缆-072,2.0,1618,3236,Develop
P005,电驱控制器-E,华东工厂,6,M0072,控制线缆-072,2.0,1777,3554,Develop
P005,电驱控制器-E,华东工厂,7,M0072,控制线缆-072,2.0,1546,3092,Develop
P005,电驱控制器-E,华东工厂,8,M0072,控制线缆-072,2.0,1787,3574,Develop
P005,电驱控制器-E,华东工厂,9,M0072,控制线缆-072,2.0,2039,4078,Develop
P005,电驱控制器-E,华东工厂,10,M0072,控制线缆-072,2.0,2412,4824,Develop
P005,电驱控制器-E,华东工厂,11,M0072,控制线缆-072,2.0,2378,4756,Develop
P005,电驱控制器-E,华东工厂,12,M0072,控制线缆-072,2.0,3188,6376,Develop
P006,车载电源-F,华南工厂,1,M0004,铜排-004,4.0,467,1868,Develop
P006,车载电源-F,华南工厂,2,M0004,铜排-004,4.0,477,1908,Develop
P006,车载电源-F,华南工厂,3,M0004,铜排-004,4.0,403,1612,Develop
P006,车载电源-F,华南工厂,4,M0004,铜排-004,4.0,520,2080,Develop
P006,车载电源-F,华南工厂,5,M0004,铜排-004,4.0,785,3140,Develop
P006,车载电源-F,华南工厂,6,M0004,铜排-004,4.0,765,3060,Develop
P006,车载电源-F,华南工厂,7,M0004,铜排-004,4.0,761,3044,Develop
P006,车载电源-F,华南工厂,8,M0004,铜排-004,4.0,883,3532,Develop
P006,车载电源-F,华南工厂,9,M0004,铜排-004,4.0,868,3472,Develop
P006,车载电源-F,华南工厂,10,M0004,铜排-004,4.0,943,3772,Develop
P006,车载电源-F,华南工厂,11,M0004,铜排-004,4.0,942,3768,Develop
P006,车载电源-F,华南工厂,12,M0004,铜排-004,4.0,1152,4608,Develop
P006,车载电源-F,华南工厂,1,M0005,变压器-005,2.0,467,934,Develop
P006,车载电源-F,华南工厂,2,M0005,变压器-005,2.0,477,954,Develop
P006,车载电源-F,华南工厂,3,M0005,变压器-005,2.0,403,806,Develop
P006,车载电源-F,华南工厂,4,M0005,变压器-005,2.0,520,1040,Develop
P006,车载电源-F,华南工厂,5,M0005,变压器-005,2.0,785,1570,Develop
P006,车载电源-F,华南工厂,6,M0005,变压器-005,2.0,765,1530,Develop
P006,车载电源-F,华南工厂,7,M0005,变压器-005,2.0,761,1522,Develop
P006,车载电源-F,华南工厂,8,M0005,变压器-005,2.0,883,1766,Develop
P006,车载电源-F,华南工厂,9,M0005,变压器-005,2.0,868,1736,Develop
P006,车载电源-F,华南工厂,10,M0005,变压器-005,2.0,943,1886,Develop
P006,车载电源-F,华南工厂,11,M0005,变压器-005,2.0,942,1884,Develop
P006,车载电源-F,华南工厂,12,M0005,变压器-005,2.0,1152,2304,Develop
P006,车载电源-F,华南工厂,1,M0007,高压线束-007,1.0,467,467,Develop
P006,车载电源-F,华南工厂,2,M0007,高压线束-007,1.0,477,477,Develop
P006,车载电源-F,华南工厂,3,M0007,高压线束-007,1.0,403,403,Develop
P006,车载电源-F,华南工厂,4,M0007,高压线束-007,1.0,520,520,Develop
P006,车载电源-F,华南工厂,5,M0007,高压线束-007,1.0,785,785,Develop
P006,车载电源-F,华南工厂,6,M0007,高压线束-007,1.0,765,765,Develop
P006,车载电源-F,华南工厂,7,M0007,高压线束-007,1.0,761,761,Develop
P006,车载电源-F,华南工厂,8,M0007,高压线束-007,1.0,883,883,Develop
P006,车载电源-F,华南工厂,9,M0007,高压线束-007,1.0,868,868,Develop
P006,车载电源-F,华南工厂,10,M0007,高压线束-007,1.0,943,943,Develop
P006,车载电源-F,华南工厂,11,M0007,高压线束-007,1.0,942,942,Develop
P006,车载电源-F,华南工厂,12,M0007,高压线束-007,1.0,1152,1152,Develop
P006,车载电源-F,华南工厂,1,M0008,盖板-008,2.0,467,934,Develop
P006,车载电源-F,华南工厂,2,M0008,盖板-008,2.0,477,954,Develop
P006,车载电源-F,华南工厂,3,M0008,盖板-008,2.0,403,806,Develop
P006,车载电源-F,华南工厂,4,M0008,盖板-008,2.0,520,1040,Develop
P006,车载电源-F,华南工厂,5,M0008,盖板-008,2.0,785,1570,Develop
P006,车载电源-F,华南工厂,6,M0008,盖板-008,2.0,765,1530,Develop
P006,车载电源-F,华南工厂,7,M0008,盖板-008,2.0,761,1522,Develop
P006,车载电源-F,华南工厂,8,M0008,盖板-008,2.0,883,1766,Develop
P006,车载电源-F,华南工厂,9,M0008,盖板-008,2.0,868,1736,Develop
P006,车载电源-F,华南工厂,10,M0008,盖板-008,2.0,943,1886,Develop
P006,车载电源-F,华南工厂,11,M0008,盖板-008,2.0,942,1884,Develop
P006,车载电源-F,华南工厂,12,M0008,盖板-008,2.0,1152,2304,Develop
P006,车载电源-F,华南工厂,1,M0010,电感-010,2.0,467,934,Develop
P006,车载电源-F,华南工厂,2,M0010,电感-010,2.0,477,954,Develop
P006,车载电源-F,华南工厂,3,M0010,电感-010,2.0,403,806,Develop
P006,车载电源-F,华南工厂,4,M0010,电感-010,2.0,520,1040,Develop
P006,车载电源-F,华南工厂,5,M0010,电感-010,2.0,785,1570,Develop
P006,车载电源-F,华南工厂,6,M0010,电感-010,2.0,765,1530,Develop
P006,车载电源-F,华南工厂,7,M0010,电感-010,2.0,761,1522,Develop
P006,车载电源-F,华南工厂,8,M0010,电感-010,2.0,883,1766,Develop
P006,车载电源-F,华南工厂,9,M0010,电感-010,2.0,868,1736,Develop
P006,车载电源-F,华南工厂,10,M0010,电感-010,2.0,943,1886,Develop
P006,车载电源-F,华南工厂,11,M0010,电感-010,2.0,942,1884,Develop
P006,车载电源-F,华南工厂,12,M0010,电感-010,2.0,1152,2304,Develop
P006,车载电源-F,华南工厂,1,M0011,控制板-011,8.0,467,3736,Develop
P006,车载电源-F,华南工厂,2,M0011,控制板-011,8.0,477,3816,Develop
P006,车载电源-F,华南工厂,3,M0011,控制板-011,8.0,403,3224,Develop
P006,车载电源-F,华南工厂,4,M0011,控制板-011,8.0,520,4160,Develop
P006,车载电源-F,华南工厂,5,M0011,控制板-011,8.0,785,6280,Develop
P006,车载电源-F,华南工厂,6,M0011,控制板-011,8.0,765,6120,Develop
P006,车载电源-F,华南工厂,7,M0011,控制板-011,8.0,761,6088,Develop
P006,车载电源-F,华南工厂,8,M0011,控制板-011,8.0,883,7064,Develop
P006,车载电源-F,华南工厂,9,M0011,控制板-011,8.0,868,6944,Develop
P006,车载电源-F,华南工厂,10,M0011,控制板-011,8.0,943,7544,Develop
P006,车载电源-F,华南工厂,11,M0011,控制板-011,8.0,942,7536,Develop
P006,车载电源-F,华南工厂,12,M0011,控制板-011,8.0,1152,9216,Develop
P006,车载电源-F,华南工厂,1,M0021,控制板-021,4.0,467,1868,Develop
P006,车载电源-F,华南工厂,2,M0021,控制板-021,4.0,477,1908,Develop
P006,车载电源-F,华南工厂,3,M0021,控制板-021,4.0,403,1612,Develop
P006,车载电源-F,华南工厂,4,M0021,控制板-021,4.0,520,2080,Develop
P006,车载电源-F,华南工厂,5,M0021,控制板-021,4.0,785,3140,Develop
P006,车载电源-F,华南工厂,6,M0021,控制板-021,4.0,765,3060,Develop
P006,车载电源-F,华南工厂,7,M0021,控制板-021,4.0,761,3044,Develop
P006,车载电源-F,华南工厂,8,M0021,控制板-021,4.0,883,3532,Develop
P006,车载电源-F,华南工厂,9,M0021,控制板-021,4.0,868,3472,Develop
P006,车载电源-F,华南工厂,10,M0021,控制板-021,4.0,943,3772,Develop
P006,车载电源-F,华南工厂,11,M0021,控制板-021,4.0,942,3768,Develop
P006,车载电源-F,华南工厂,12,M0021,控制板-021,4.0,1152,4608,Develop
P006,车载电源-F,华南工厂,1,M0022,高压线束-022,1.0,467,467,Develop
P006,车载电源-F,华南工厂,2,M0022,高压线束-022,1.0,477,477,Develop
P006,车载电源-F,华南工厂,3,M0022,高压线束-022,1.0,403,403,Develop
P006,车载电源-F,华南工厂,4,M0022,高压线束-022,1.0,520,520,Develop
P006,车载电源-F,华南工厂,5,M0022,高压线束-022,1.0,785,785,Develop
P006,车载电源-F,华南工厂,6,M0022,高压线束-022,1.0,765,765,Develop
P006,车载电源-F,华南工厂,7,M0022,高压线束-022,1.0,761,761,Develop
P006,车载电源-F,华南工厂,8,M0022,高压线束-022,1.0,883,883,Develop
P006,车载电源-F,华南工厂,9,M0022,高压线束-022,1.0,868,868,Develop
P006,车载电源-F,华南工厂,10,M0022,高压线束-022,1.0,943,943,Develop
P006,车载电源-F,华南工厂,11,M0022,高压线束-022,1.0,942,942,Develop
P006,车载电源-F,华南工厂,12,M0022,高压线束-022,1.0,1152,1152,Develop
P006,车载电源-F,华南工厂,1,M0023,盖板-023,4.0,467,1868,Develop
P006,车载电源-F,华南工厂,2,M0023,盖板-023,4.0,477,1908,Develop
P006,车载电源-F,华南工厂,3,M0023,盖板-023,4.0,403,1612,Develop
P006,车载电源-F,华南工厂,4,M0023,盖板-023,4.0,520,2080,Develop
P006,车载电源-F,华南工厂,5,M0023,盖板-023,4.0,785,3140,Develop
P006,车载电源-F,华南工厂,6,M0023,盖板-023,4.0,765,3060,Develop
P006,车载电源-F,华南工厂,7,M0023,盖板-023,4.0,761,3044,Develop
P006,车载电源-F,华南工厂,8,M0023,盖板-023,4.0,883,3532,Develop
P006,车载电源-F,华南工厂,9,M0023,盖板-023,4.0,868,3472,Develop
P006,车载电源-F,华南工厂,10,M0023,盖板-023,4.0,943,3772,Develop
P006,车载电源-F,华南工厂,11,M0023,盖板-023,4.0,942,3768,Develop
P006,车载电源-F,华南工厂,12,M0023,盖板-023,4.0,1152,4608,Develop
P006,车载电源-F,华南工厂,1,M0024,散热件-024,8.0,467,3736,Develop
P006,车载电源-F,华南工厂,2,M0024,散热件-024,8.0,477,3816,Develop
P006,车载电源-F,华南工厂,3,M0024,散热件-024,8.0,403,3224,Develop
P006,车载电源-F,华南工厂,4,M0024,散热件-024,8.0,520,4160,Develop
P006,车载电源-F,华南工厂,5,M0024,散热件-024,8.0,785,6280,Develop
P006,车载电源-F,华南工厂,6,M0024,散热件-024,8.0,765,6120,Develop
P006,车载电源-F,华南工厂,7,M0024,散热件-024,8.0,761,6088,Develop
P006,车载电源-F,华南工厂,8,M0024,散热件-024,8.0,883,7064,Develop
P006,车载电源-F,华南工厂,9,M0024,散热件-024,8.0,868,6944,Develop
P006,车载电源-F,华南工厂,10,M0024,散热件-024,8.0,943,7544,Develop
P006,车载电源-F,华南工厂,11,M0024,散热件-024,8.0,942,7536,Develop
P006,车载电源-F,华南工厂,12,M0024,散热件-024,8.0,1152,9216,Develop
P006,车载电源-F,华南工厂,1,M0025,电感-025,1.0,467,467,Develop
P006,车载电源-F,华南工厂,2,M0025,电感-025,1.0,477,477,Develop
P006,车载电源-F,华南工厂,3,M0025,电感-025,1.0,403,403,Develop
P006,车载电源-F,华南工厂,4,M0025,电感-025,1.0,520,520,Develop
P006,车载电源-F,华南工厂,5,M0025,电感-025,1.0,785,785,Develop
P006,车载电源-F,华南工厂,6,M0025,电感-025,1.0,765,765,Develop
P006,车载电源-F,华南工厂,7,M0025,电感-025,1.0,761,761,Develop
P006,车载电源-F,华南工厂,8,M0025,电感-025,1.0,883,883,Develop
P006,车载电源-F,华南工厂,9,M0025,电感-025,1.0,868,868,Develop
P006,车载电源-F,华南工厂,10,M0025,电感-025,1.0,943,943,Develop
P006,车载电源-F,华南工厂,11,M0025,电感-025,1.0,942,942,Develop
P006,车载电源-F,华南工厂,12,M0025,电感-025,1.0,1152,1152,Develop
P006,车载电源-F,华南工厂,1,M0026,控制板-026,2.0,467,934,Develop
P006,车载电源-F,华南工厂,2,M0026,控制板-026,2.0,477,954,Develop
P006,车载电源-F,华南工厂,3,M0026,控制板-026,2.0,403,806,Develop
P006,车载电源-F,华南工厂,4,M0026,控制板-026,2.0,520,1040,Develop
P006,车载电源-F,华南工厂,5,M0026,控制板-026,2.0,785,1570,Develop
P006,车载电源-F,华南工厂,6,M0026,控制板-026,2.0,765,1530,Develop
P006,车载电源-F,华南工厂,7,M0026,控制板-026,2.0,761,1522,Develop
P006,车载电源-F,华南工厂,8,M0026,控制板-026,2.0,883,1766,Develop
P006,车载电源-F,华南工厂,9,M0026,控制板-026,2.0,868,1736,Develop
P006,车载电源-F,华南工厂,10,M0026,控制板-026,2.0,943,1886,Develop
